features,funny,happy,sad,scary,tender,trance
"[112.34714673913044, 0.0065312678925693035, 0.0002089977206196636, 0.692419171333313, 0.02372264862060547, -149.92672729492188, 126.01566314697266, -36.35545349121094, 29.211345672607422, -6.973334789276123, 8.910358428955078, -11.999780654907227, -0.6222307682037354, -11.44032096862793, 1.976663589477539, -8.543083190917969, -0.8781440258026123, -5.910505294799805, 0.8001987338066101, -3.1748206615448, 1.6686432361602783, -10.616947174072266, 0.884611189365387, 2.936225414276123, 5.666151523590088, 37.25019454956055, 20.918743133544922, 11.179645538330078, 7.853221416473389, 5.604498863220215, 5.806210517883301, 4.852910995483398, 5.966993808746338, 6.493957996368408, 10.92926025390625, 9.708253860473633, 5.911928653717041, 9.278023719787598, 8.52553939819336, 7.676029205322266, 8.081764221191406, 7.485828876495361, 7.394792079925537, 7.992790699005127, 8.480371475219727, 0.30036237835884094, 0.4282211661338806, 0.22737376391887665, 0.1094009280204773, 0.09718122333288193, 0.26622286438941956, 0.24724730849266052, 0.26962554454803467, 0.3070935308933258, 0.09122508019208908, 0.24099284410476685, 0.13269156217575073, 1773.9382985260056, 323.155559539304, 1794.7021965158604, 266.94986330616587, 18.091741542207252, 16.12040084551381, 19.309747282185054, 21.58900137500778, 23.090297410734873, 21.333654541828782, 53.13370525512019, 4.234034519220464, 3.366589170180409, 3.4064997684557303, 2.6624144109106034, 2.734664800559212, 2.336466083316393, 4.094515973062545]",0,0,0,0,1,0
"[151.99908088235293, 0.015913240611553192, 0.008265680633485317, 0.6029351949691772, 0.043195344507694244, -58.64500045776367, 110.05972290039062, -3.65659236907959, 23.630355834960938, 10.308204650878906, 6.735990524291992, -0.3140404224395752, 4.5368499755859375, -1.8365141153335571, 5.304654598236084, -4.981245994567871, 3.685823440551758, -5.6568427085876465, -0.5209077000617981, -3.5771310329437256, 1.9960118532180786, -2.7634294033050537, -1.4766857624053955, -3.611889600753784, 2.2160818576812744, 43.97283172607422, 20.891319274902344, 21.99882698059082, 12.522318840026855, 11.687106132507324, 9.376994132995605, 8.093031883239746, 7.974204063415527, 7.347195625305176, 7.204579830169678, 6.983922481536865, 7.062343120574951, 7.635707378387451, 5.5230913162231445, 6.179754257202148, 7.3073883056640625, 6.187253475189209, 7.618130683898926, 6.470286846160889, 7.1700029373168945, 0.26769959926605225, 0.26830896735191345, 0.30106353759765625, 0.24268357455730438, 0.33539876341819763, 0.23728467524051666, 0.23340223729610443, 0.22550831735134125, 0.27743884921073914, 0.39201417565345764, 0.22726812958717346, 0.29022324085235596, 1992.9126962967407, 568.4260518748177, 2342.284281658259, 386.40832842304087, 20.362377466564798, 13.798514889215065, 18.375124809501663, 17.842676633694648, 18.459498828079212, 18.110213599976323, 48.038861732326765, 4.459267024979309, 3.7495293202728677, 4.39296736376586, 3.830594572730867, 3.1362403481186334, 3.7865508897821325, 3.8612356597421686]",0,1,0,0,0,0
"[161.4990234375, 0.03434222936630249, 0.012179365381598473, 0.5852282643318176, 0.06323588639497757, -28.518779754638672, 89.61593627929688, -6.40191650390625, 19.91498374938965, 8.479578018188477, 7.2081193923950195, 1.6380627155303955, -0.17415766417980194, 2.7210872173309326, 0.8298122882843018, -9.408661842346191, -6.111620903015137, -12.024028778076172, -0.5903055667877197, -4.908785343170166, 4.0812554359436035, 2.260455846786499, 4.23952054977417, -5.610601902008057, -4.4077019691467285, 39.020912170410156, 20.76815414428711, 15.93703842163086, 11.940679550170898, 8.020821571350098, 10.267287254333496, 8.694442749023438, 8.078518867492676, 8.006363868713379, 7.857919216156006, 8.184840202331543, 6.624943256378174, 8.502716064453125, 8.612160682678223, 8.989690780639648, 8.523908615112305, 10.07987117767334, 8.82546615600586, 8.065211296081543, 9.602274894714355, 0.15738274157047272, 0.37721118330955505, 0.41490623354911804, 0.17576681077480316, 0.28093308210372925, 0.20884357392787933, 0.29505473375320435, 0.24356362223625183, 0.27628397941589355, 0.42055803537368774, 0.11132793873548508, 0.12557099759578705, 2365.068289023234, 488.4765539327351, 2487.1475623558113, 332.1242184180521, 19.168645020734356, 14.53502681271341, 18.793110114152412, 22.6564974336938, 22.30516630671367, 19.655966897018534, 49.128149134572425, 4.561708549249502, 3.8252090189835224, 4.305802433132276, 4.749902388967521, 4.732854709677556, 3.6825531255498247, 4.285268572025801]",0,1,0,0,0,0
"[112.34714673913044, 0.0009988449746742845, 0.00013968616258352995, 0.6596946716308594, 0.006944425404071808, -246.10617065429688, 148.6425018310547, -44.63046646118164, 32.88022232055664, -27.793930053710938, 17.343305587768555, -13.983975410461426, 8.724075317382812, -27.425132751464844, 5.891236782073975, -19.68759536743164, -9.466558456420898, -16.034852981567383, -0.3626187741756439, -1.5929841995239258, -7.677441120147705, -9.700772285461426, -5.4673662185668945, -5.126999378204346, -2.409418821334839, 33.34810256958008, 13.381983757019043, 22.906810760498047, 13.50878620147705, 11.266104698181152, 13.253790855407715, 11.785765647888184, 6.837118148803711, 7.411049842834473, 9.090516090393066, 7.5025763511657715, 11.673465728759766, 6.899869441986084, 8.437958717346191, 10.36147403717041, 8.759819030761719, 6.724074363708496, 8.52532958984375, 7.435239315032959, 8.0921630859375, 0.4007372260093689, 0.2580956220626831, 0.06001122295856476, 0.4169364869594574, 0.06883122026920319, 0.1824994683265686, 0.11052688956260681, 0.2509936988353729, 0.4852851331233978, 0.14337147772312164, 0.23135270178318024, 0.16208826005458832, 1508.771353320431, 297.27458949847454, 1552.283782393919, 168.33703837745458, 20.280482715286436, 15.39283907322248, 17.24522184752158, 20.508282012455552, 24.395871652046935, 28.016306282890152, 62.41961955231519, 5.0750301977715395, 3.37790059890603, 3.748851772487508, 4.51178480065286, 6.065124092237737, 5.7079238454847205, 4.667687694366871]",0,1,0,0,0,0
"[143.5546875, 0.01722000166773796, 0.00662998016923666, 0.6225866079330444, 0.05537675321102142, -142.80538940429688, 137.5428466796875, -4.521942138671875, 59.7317008972168, -4.283237457275391, 26.439403533935547, -12.712697982788086, 17.356840133666992, -12.654084205627441, 0.3775017261505127, -9.895621299743652, -0.3383174240589142, -6.833998203277588, -0.5579600930213928, 3.588195323944092, 3.752821445465088, 2.5558979511260986, 4.17771577835083, 5.535979747772217, -2.6823906898498535, 47.96331024169922, 22.695756912231445, 18.438636779785156, 16.685571670532227, 14.43713092803955, 9.839557647705078, 10.536431312561035, 9.540233612060547, 9.425737380981445, 12.678089141845703, 10.008529663085938, 8.367029190063477, 8.11536693572998, 8.220498085021973, 6.620735168457031, 7.195243835449219, 8.509675979614258, 8.891976356506348, 5.506433010101318, 6.154658317565918, 0.46960222721099854, 0.259521484375, 0.2397203892469406, 0.2707931399345398, 0.3424173593521118, 0.3098432123661041, 0.21115081012248993, 0.31133148074150085, 0.20185118913650513, 0.09814091771841049, 0.18621401488780975, 0.271749347448349, 1306.639026607667, 503.3037954392408, 1736.7873602655702, 344.8951603621085, 18.17670636753166, 17.363937871018095, 22.58602420538245, 21.400783902053856, 22.133331604400045, 22.60595269920809, 61.11287633731838, 5.133804662790561, 3.9433728971338513, 5.180685000390356, 4.833689251523351, 4.53780333964206, 5.0317038405473, 5.243914554547283]",0,1,0,0,0,0
"[129.19921875, 0.013009307906031609, 0.007844327948987484, 0.5356201529502869, 0.05297626927495003, -84.59695434570312, 74.62250518798828, 18.611387252807617, 27.44245147705078, 5.104127883911133, 15.582328796386719, -0.5256515741348267, 4.696751117706299, 4.07754373550415, 16.080331802368164, -0.791265070438385, 8.611940383911133, 0.05346331745386124, 3.8107564449310303, -4.516297340393066, 2.0683207511901855, -1.9855066537857056, 5.278817653656006, 0.34824132919311523, 8.317351341247559, 33.409515380859375, 22.069448471069336, 15.490679740905762, 11.284629821777344, 6.2948737144470215, 9.64305305480957, 7.54565954208374, 6.532810211181641, 6.075498104095459, 8.172082901000977, 7.552280426025391, 6.967644214630127, 6.05201530456543, 5.151602745056152, 5.455566883087158, 4.777790069580078, 5.196253776550293, 5.3536529541015625, 6.815173149108887, 7.370786666870117, 0.3763415813446045, 0.24145092070102692, 0.2547649145126343, 0.31175684928894043, 0.20192097127437592, 0.19637757539749146, 0.14989331364631653, 0.27530261874198914, 0.31937533617019653, 0.2846355736255646, 0.2551364004611969, 0.36778783798217773, 2642.595331837838, 614.705609928473, 2856.0041873713535, 254.44677649339087, 18.824418148532242, 14.501931584103925, 16.323943129159193, 16.792449607011502, 18.687297724372005, 16.412186172363253, 48.70361767306732, 4.571319746108855, 3.9032430437437666, 4.29605937488972, 3.3457381286131755, 2.9354429388438024, 2.3209902446167145, 3.1454362929855204]",0,0,0,0,0,1
"[135.99917763157896, 0.022554321214556694, 0.01293193083256483, 0.5826730728149414, 0.1314268410205841, -20.587772369384766, 84.10722351074219, -56.523006439208984, 3.075873851776123, -19.979496002197266, 6.561962127685547, -19.906574249267578, 3.581965446472168, -6.057175636291504, 7.138216495513916, -5.653377532958984, 2.819681406021118, -2.0264859199523926, -0.003692768979817629, -2.4192798137664795, 0.7860085964202881, -0.597027599811554, 3.6743149757385254, 2.9558815956115723, 6.085445880889893, 95.48614501953125, 21.88448715209961, 12.768253326416016, 13.302969932556152, 17.610361099243164, 8.94736099243164, 15.28052043914795, 9.341300010681152, 9.242835998535156, 6.846433162689209, 10.901824951171875, 5.9150800704956055, 6.371955871582031, 6.327264308929443, 5.542187690734863, 5.746188163757324, 4.957401752471924, 5.2877702713012695, 4.8761749267578125, 5.836740016937256, 0.25312504172325134, 0.3207911550998688, 0.2728121280670166, 0.34506893157958984, 0.25951725244522095, 0.2994857728481293, 0.3303276598453522, 0.2777348458766937, 0.2735309600830078, 0.24397346377372742, 0.25826388597488403, 0.22283101081848145, 2566.7026876532846, 614.9059600833402, 2114.6793336976234, 240.8813000954211, 13.88705775785433, 12.67787610563701, 14.103194829984844, 14.804922192211158, 16.585574791886526, 16.148533010689665, 51.59145382083324, 3.8738519511554714, 3.8277245315067643, 3.04354327976755, 2.522868275478166, 2.1380187714878236, 1.6282739408373401, 5.116868359638514]",0,0,0,1,0,0
"[135.99917763157896, 0.0023206870537251234, 0.00020611750369425863, 0.8829103708267212, 0.038101714104413986, -305.0229187011719, 133.35092163085938, 0.42417535185813904, 1.4805325269699097, 2.1416666507720947, 13.436030387878418, 3.9764957427978516, -1.1878092288970947, -14.4718017578125, -12.75147533416748, 6.90207052230835, 5.806889533996582, -4.584146976470947, -2.016838788986206, 0.5648782253265381, 3.9948816299438477, 2.3720991611480713, 1.932554006576538, -0.3322623670101166, 6.7762274742126465, 46.18690872192383, 10.638703346252441, 16.4043025970459, 8.09969425201416, 10.259288787841797, 9.52578353881836, 8.60363483428955, 9.060818672180176, 10.849841117858887, 10.502192497253418, 13.143731117248535, 8.216541290283203, 8.37177848815918, 8.285943984985352, 7.34977388381958, 6.844411373138428, 6.451160430908203, 11.172636985778809, 10.541962623596191, 11.981300354003906, 0.17848846316337585, 0.047289639711380005, 0.23921549320220947, 0.0533192977309227, 0.5324417948722839, 0.16833235323429108, 0.08217623829841614, 0.22889268398284912, 0.15809255838394165, 0.35480138659477234, 0.2065160572528839, 0.34120428562164307, 1399.813965443921, 178.98686062615675, 1864.4191585517628, 156.37814248908768, 20.17294913413048, 18.07329251959401, 21.117584458517808, 26.270814398806824, 25.30161577939794, 20.798290050273668, 48.997479499152824, 2.908835711904675, 3.712363796216701, 3.894932679428607, 5.199983403354111, 5.070420577344567, 6.315629162867973, 5.298315217251482]",0,0,1,0,0,0
"[151.99908088235293, 0.02360357716679573, 0.001246546278707683, 0.7497923374176025, 0.038168225437402725, -137.07583618164062, 165.83160400390625, -30.43547821044922, 32.27809143066406, -5.463104724884033, -5.185998916625977, -3.7803728580474854, -4.1236186027526855, -17.816484451293945, -14.996983528137207, -9.623346328735352, -1.4639908075332642, -15.474716186523438, -3.634516477584839, -2.903113603591919, -5.400649547576904, -4.130363941192627, -1.8243043422698975, 3.5816903114318848, 8.815753936767578, 33.519290924072266, 24.04920768737793, 10.482513427734375, 7.882323741912842, 6.438141345977783, 5.925860404968262, 5.982138633728027, 6.159729480743408, 6.144595623016357, 5.616440296173096, 5.866177558898926, 6.197228908538818, 7.255313873291016, 5.227786064147949, 5.164699077606201, 6.120849609375, 5.408308506011963, 5.4960832595825195, 4.886509895324707, 5.929291725158691, 0.17068953812122345, 0.4134875535964966, 0.1801304966211319, 0.08553183078765869, 0.08661811053752899, 0.2753068208694458, 0.40613946318626404, 0.06865762919187546, 0.34593290090560913, 0.24660253524780273, 0.2742827832698822, 0.12603382766246796, 1150.615016501559, 295.12387805299517, 1402.6756473420153, 294.5352091126397, 21.58755389594099, 17.078240139487278, 21.91857312892646, 20.380872663377968, 20.247504521901128, 22.863536319157365, 50.358011685094226, 5.066440905615689, 4.182077941936038, 4.228789115741615, 3.0775343637278336, 2.3672553138734362, 3.310339695026023, 4.959809221596617]",0,1,0,0,0,0
"[112.34714673913044, 0.01482132263481617, 0.01520842406898737, 0.572626531124115, 0.06553494185209274, -48.09374237060547, 104.33883666992188, -19.22507667541504, 43.92219161987305, -14.513880729675293, 11.942083358764648, -18.952011108398438, 10.84771728515625, -20.585956573486328, 5.584270477294922, -16.127424240112305, 5.047196865081787, -15.40823745727539, 0.8141347765922546, -13.197627067565918, 4.805532455444336, -9.30285930633545, 8.28179931640625, -7.702308177947998, 5.070700168609619, 43.766178131103516, 20.315683364868164, 15.08263111114502, 14.057474136352539, 13.224224090576172, 9.84329891204834, 9.925226211547852, 9.676318168640137, 9.003941535949707, 8.76380443572998, 8.579792976379395, 7.682715892791748, 8.002828598022461, 8.632488250732422, 7.598962306976318, 8.082099914550781, 6.834579944610596, 7.418507099151611, 7.323832988739014, 7.800169467926025, 0.2209492176771164, 0.2625211477279663, 0.36103150248527527, 0.2413136214017868, 0.32988235354423523, 0.18885378539562225, 0.3035926818847656, 0.25756338238716125, 0.27510860562324524, 0.43007588386535645, 0.19435518980026245, 0.17996187508106232, 2166.980399250614, 494.34283124474143, 2179.1255868207113, 298.7868226895046, 17.86721360432055, 14.367426764857916, 19.57307669656587, 20.32440059074819, 20.634069237860658, 19.714246904546602, 64.80869387344435, 5.621109854700226, 3.705186112253402, 4.6259100669470925, 4.119785417178339, 4.172659826386593, 4.026235096698002, 5.94215534479477]",0,1,0,0,0,0
"[58.72691761363637, 0.01991155743598938, 0.009646703489124775, 0.756692111492157, 0.07405711710453033, -105.52214813232422, 107.23562622070312, 15.641560554504395, 24.570878982543945, 2.6006782054901123, 6.377359390258789, -0.06015191599726677, 8.213912010192871, 1.118714451789856, 9.903873443603516, -5.940552711486816, 6.304243564605713, -3.377148151397705, 7.768382549285889, 0.34887444972991943, 6.425334930419922, 1.2568871974945068, 6.673698902130127, 0.2911461889743805, 1.705161690711975, 60.92020034790039, 25.845487594604492, 23.723857879638672, 16.977367401123047, 12.255321502685547, 12.129344940185547, 9.339306831359863, 10.173490524291992, 9.209030151367188, 9.758676528930664, 7.814926624298096, 8.307724952697754, 7.416772365570068, 7.008594036102295, 6.507012844085693, 7.103724956512451, 8.183685302734375, 9.314607620239258, 9.107746124267578, 7.779600620269775, 0.20305822789669037, 0.17224889993667603, 0.3303537368774414, 0.20354318618774414, 0.13122975826263428, 0.27267318964004517, 0.4056447446346283, 0.42418473958969116, 0.2693912088871002, 0.28831151127815247, 0.209614098072052, 0.1692623794078827, 1879.3900371171007, 739.3590769036614, 2351.788399543756, 445.64244263976946, 18.001561258123957, 14.849850697815354, 18.491564163798195, 19.682656181990563, 18.858682133908342, 20.58675761179095, 49.93220726022254, 4.90018185905366, 4.508126265544661, 4.410018763418527, 4.882046054555956, 4.492379039256107, 5.661071029029656, 4.568112115381963]",0,1,0,0,0,0
"[135.99917763157896, 0.0595613494515419, 0.01033693179488182, 0.7182115316390991, 0.09985744953155518, -38.57624816894531, 108.23841857910156, 0.674514889717102, 33.313446044921875, -5.530189037322998, 20.188745498657227, -0.8798625469207764, -1.062952995300293, -4.038041591644287, -2.2042527198791504, -6.008328914642334, 3.619410753250122, -6.188670635223389, -6.478527069091797, -7.537957191467285, 0.9475516676902771, -7.824538230895996, 0.5054835677146912, -8.8632230758667, -6.970046043395996, 39.489253997802734, 18.044588088989258, 13.986238479614258, 9.067133903503418, 11.659546852111816, 6.375369071960449, 7.675849437713623, 7.806612968444824, 6.464761734008789, 6.851261615753174, 6.172534942626953, 5.1210246086120605, 5.195163249969482, 5.4188385009765625, 5.732943058013916, 4.593064308166504, 6.142258644104004, 4.561976432800293, 4.697756290435791, 5.757205963134766, 0.2100556641817093, 0.1237720400094986, 0.2060869187116623, 0.5665541887283325, 0.11370312422513962, 0.2030046284198761, 0.16109059751033783, 0.42286840081214905, 0.15643025934696198, 0.20092518627643585, 0.3287566304206848, 0.06074320524930954, 1880.0680595052427, 414.976251883186, 2271.262304905665, 320.03127463705584, 19.949723101295174, 17.826481571646497, 20.50982521784633, 18.768975352697783, 17.9291965474312, 17.05130952754459, 50.02944103516124, 4.411034116769525, 3.8597729978433315, 4.692436781398016, 2.8503444925280585, 2.667000563230255, 2.0228640040874253, 3.922756130784509]",0,0,0,0,1,0
